Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Belicka, LL; Burkholder, D; Fourqurean, JW; Heithaus, MR; Macko, SA; Jaffé, R",,,,"Belicka, Laura L.; Burkholder, Derek; Fourqurean, James W.; Heithaus, Michael R.; Macko, Stephen A.; Jaffe, Rudolf",,,"Stable isotope and fatty acid biomarkers of seagrass, epiphytic, and algal organic matter to consumers in a pristine seagrass ecosystem",MARINE AND FRESHWATER RESEARCH,,,,,,,,,,,,,,,,,"Macko, Stephen/K-4588-2015; Heithaus, Michael/AAF-9914-2020; Fourqurean, James/AAY-9611-2020","Fourqurean, James/0000-0002-0811-8500; Heithaus, Michael/0000-0002-3219-1003;",,,,,,,,,,,,,1323-1650,1448-6059,,,,,2012,63,11,,,SI,,1085,1097,,10.1071/MF12027,http://dx.doi.org/10.1071/MF12027,,,,,,,,,,,,,WOS:000311409300014,View Full Record in Web of Science
J,"Pattier, F; Loncke, L; Gaullier, V; Basile, C; Maillard, A; Imbert, P; Roest, WR; Vendeville, BC; Patriat, M; Loubrieu, B",,,,"Pattier, F.; Loncke, L.; Gaullier, V.; Basile, C.; Maillard, A.; Imbert, P.; Roest, W. R.; Vendeville, B. C.; Patriat, M.; Loubrieu, B.",,,"Mass-transport deposits and fluid venting in a transform margin setting, the eastern Demerara Plateau (French Guiana)",MARINE AND PETROLEUM GEOLOGY,,,,,,,,,,,,,,,,,"; Gaullier, Virginie/S-9027-2018","Roest, Walter/0000-0002-1071-8732; Loncke, Lies/0000-0002-6723-2805; Patriat, Martin/0000-0002-3584-7952;",,,,,,,,,,,,,0264-8172,1873-4073,,,,SEP,2013,46,,,,,,287,303,,10.1016/j.marpetgeo.2013.06.010,http://dx.doi.org/10.1016/j.marpetgeo.2013.06.010,,,,,,,,,,,,,WOS:000324223400018,View Full Record in Web of Science
J,"Pan, Y; Cembella, AD; Quilliam, MA",,,,"Pan, Y; Cembella, AD; Quilliam, MA",,,Cell cycle and toxin production in the benthic dinoflagellate Prorocentrum lima,MARINE BIOLOGY,,,,,,,,,,,,,,,,,,"Pan, Youlian/0000-0002-0158-0081; Quilliam, Michael/0000-0002-2670-4220",,,,,,,,,,,,,0025-3162,,,,,AUG,1999,134,3,,,,,541,549,,10.1007/s002270050569,http://dx.doi.org/10.1007/s002270050569,,,,,,,,,,,,,WOS:000082297900014,View Full Record in Web of Science
J,"Pringault, O; de Wit, R; Kühl, M",,,,"Pringault, O; de Wit, R; Kühl, M",,,A microsensor study of the interaction between purple sulfur and green sulfur bacteria in experimental benthic gradients,MICROBIAL ECOLOGY,,,,,,,,,,,,,,,,,"Kühl, Michael/A-1977-2009; Pringault, Olivier/A-7399-2008; De Wit, Rutger/KBD-4717-2024; Kühl, Michael/A-1977-2009","Kühl, Michael/0000-0002-1792-4790; Pringault, Olivier/0000-0003-2363-8376; Kühl, Michael/0000-0002-1792-4790",,,,,,,,,,,,,0095-3628,,,,,APR,1999,37,3,,,,,173,184,,10.1007/s002489900141,http://dx.doi.org/10.1007/s002489900141,,,,,,,,10227875,,,,,WOS:000080071800002,View Full Record in Web of Science
J,"Underwood, GJC",,,,"Underwood, GJC",,,"Adaptations of tropical marine microphytobenthic assemblages along a gradient of light and nutrient availability in Suva Lagoon, Fiji",EUROPEAN JOURNAL OF PHYCOLOGY,,,,,,,,,,,,,,,,,,"Underwood, Graham/0000-0001-5605-0697",,,,,,,,,,,,,0967-0262,1469-4433,,,,AUG,2002,37,3,,,,,449,462,,10.1017/S0967026202003785,http://dx.doi.org/10.1017/S0967026202003785,,,,,,,,,,,,,WOS:000178410400013,View Full Record in Web of Science
J,"Vopel, K; Vopel, A; Thistle, D; Hancock, N",,,,"Vopel, Kay; Vopel, Angelika; Thistle, David; Hancock, Nicole",,,Effects of spatangoid heart urchins on O2 supply into coastal sediment,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,,,,,,"Thistle, David/P-4052-2015; Vopel, Kay/AAZ-5474-2020",,,,,,,,,,,,,,0171-8630,1616-1599,,,,,2007,333,,,,,,161,171,,10.3354/meps333161,http://dx.doi.org/10.3354/meps333161,,,,,,,,,,,,,WOS:000245557100015,View Full Record in Web of Science
J,"Chen, YH; Duan, ZY; Zheng, FZ; Guo, YT; Xia, QC",,,,"Chen, Yanhu; Duan, Zhiyong; Zheng, Fangzhou; Guo, Yuteng; Xia, Qingchao",,,Underwater optical guiding and communication solution for the AUV and seafloor node,APPLIED OPTICS,,,,,,,,,,,,,,,,,"Zheng, Fangzhou/NJR-9069-2025",,,,,,,,,,,,,,1559-128X,2155-3165,,,,AUG 20,2022,61,24,,,,,7059,7070,,10.1364/AO.462678,http://dx.doi.org/10.1364/AO.462678,,,,,,,,36256322,,,,,WOS:000843576700014,View Full Record in Web of Science
J,"Sánchez-Velasco, L; Lavín, MF; Jiménez-Rosenberg, SPA; Godínez, VM; Santamaría-del-Angel, E; Hernández-Becerril, DU",,,,"Sanchez-Velasco, L.; Lavin, M. F.; Jimenez-Rosenberg, S. P. A.; Godinez, V. M.; Santamaria-del-Angel, E.; Hernandez-Becerril, D. U.",,,Three-dimensional distribution of fish larvae in a cyclonic eddy in the Gulf of California during the summer,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,,,,,,,,,,,,,,,,,"Rosenberg, Sylvia/C-5121-2018; Godínez, Victor/E-1519-2015; Santamaria-del-Ángel, Eduardo/S-1630-2017; Jimenez Rosenberg, Sylvia/C-5121-2018; Godínez, Victor M/E-1519-2015; Sánchez-Velasco, Laura/Q-9057-2018; Santamaria-del-Angel, Eduardo/S-1630-2017","Jimenez Rosenberg, Sylvia/0000-0001-7842-6886; Godínez, Victor M/0000-0002-6141-2012; Sánchez-Velasco, Laura/0000-0002-3446-9638; Santamaria-del-Angel, Eduardo/0000-0002-1882-7714",,,,,,,,,,,,,0967-0637,1879-0119,,,,MAY,2013,75,,,,,,39,51,,10.1016/j.dsr.2013.01.009,http://dx.doi.org/10.1016/j.dsr.2013.01.009,,,,,,,,,,,,,WOS:000317888800004,View Full Record in Web of Science
J,"Elise, S; Urbina-Barreto, I; Pinel, R; Mahamadaly, V; Bureau, S; Penin, L; Adjeroud, M; Kulbicki, M; Bruggemann, JH",,,,"Elise, Simon; Urbina-Barreto, Isabel; Pinel, Romain; Mahamadaly, Vincent; Bureau, Sophie; Penin, Lucie; Adjeroud, Mehdi; Kulbicki, Michel; Bruggemann, J. Henrich",,,Assessing key ecosystem functions through soundscapes: A new perspective from coral reefs,ECOLOGICAL INDICATORS,,,,,,,,,,,,,,,,,"Adjeroud, Mehdi/J-6411-2016; Penin, Lucie/B-3163-2009","Adjeroud, Mehdi/0000-0002-6825-8759; Elise, Simon/0000-0002-4697-4498; Penin, Lucie/0000-0001-7754-1698;",,,,,,,,,,,,,1470-160X,1872-7034,,,,DEC,2019,107,,,,,,,,105623,10.1016/j.ecolind.2019.105623,http://dx.doi.org/10.1016/j.ecolind.2019.105623,,,,,,,,,,,,,WOS:000490757500082,View Full Record in Web of Science
J,"Finkl, CW; Makowski, C",,,,"Finkl, Charles W.; Makowski, Christopher",,,Alongshore Classification and Super Domain Delineation of Coastal Belts Based on Interpretation of Biophysical Catenary Sequences Observed from Satellite Images,JOURNAL OF COASTAL RESEARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0749-0208,1551-5036,,,,JAN,2021,37,1,,,,,1,25,,10.2112/JCOASTRES-D-20A-00007.1,http://dx.doi.org/10.2112/JCOASTRES-D-20A-00007.1,,,,,,,,,,,,,WOS:000607009800001,View Full Record in Web of Science
J,"Marty, APM; Ward, EN; Lamb, JR; van Tartwijk, FW; Peck, LS; Clark, MS; Kaminski, CF",,,,"Marty, Anne-Pia M.; Ward, Edward N.; Lamb, Jacob R.; van Tartwijk, Francesca W.; Peck, Lloyd S.; Clark, Melody S.; Kaminski, Clemens F.",,,A High-Resolution Microscopy System for Biological Studies of Cold-Adapted Species Under Physiological Conditions,SMALL METHODS,,,,,,,,,,,,,,,,,"Clark, Melody/D-7371-2014; Kaminski, Clemens/G-7488-2016","van Tartwijk, Francesca/0000-0002-9795-2571; Lamb, Jacob/0009-0003-5804-679X; Ward, Edward/0000-0002-9078-9716",,,,,,,,,,,,,2366-9608,,,,,MAY,2025,9,5,,,SI,,,,,10.1002/smtd.202401682,http://dx.doi.org/10.1002/smtd.202401682,,DEC 2024,,,,,,39676451,,,,,WOS:001378522900001,View Full Record in Web of Science
J,"Turner, JA; Polunin, NVC; Field, SN; Wilson, SK",,,,"Turner, Joseph A.; Polunin, Nicholas V. C.; Field, Stuart N.; Wilson, Shaun K.",,,"Measuring coral size-frequency distribution using stereo video technology, a comparison with in situ measurements",ENVIRONMENTAL MONITORING AND ASSESSMENT,,,,,,,,,,,,,,,,,"Wilson, Shaun/K-8597-2019","Wilson, Shaun/0000-0002-4590-0948; Polunin, Nick/0000-0002-1480-8794",,,,,,,,,,,,,0167-6369,1573-2959,,,,MAY,2015,187,5,,,,,,,234,10.1007/s10661-015-4431-8,http://dx.doi.org/10.1007/s10661-015-4431-8,,,,,,,,25850990,,,,,WOS:000355606500007,View Full Record in Web of Science
J,"Romo, A; Gutiérrez-Zárate, C; Bilan, M; Gori, A; Veiga, A; Pérez, R; Rakka, M; Godinho, A; Schoening, T; Carey, A; Carreiro-Silva, M; Orejas, C",,,,"Romo, Alvaro; Gutierrez-Zarate, Cristina; Bilan, Meri; Gori, Andrea; Veiga, Alfredo; Perez, Rodrigo; Rakka, Maria; Godinho, Antonio; Schoening, Timm; Carey, Andrew; Carreiro-Silva, Marina; Orejas, Covadonga",,,"A cost-effective, open-source laboratory system for 3D photogrammetric analysis of corals",DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,,,,,,,,,,,,,,,,,"Silva, Marina/JBJ-3122-2023; Gutiérrez-Zárate, Cristina/LXW-6651-2024; Orejas, Covadonga/B-1644-2012",,,,,,,,,,,,,,0967-0645,1879-0100,,,,SEP,2025,223,,,,,,,,105525,10.1016/j.dsr2.2025.105525,http://dx.doi.org/10.1016/j.dsr2.2025.105525,,AUG 2025,,,,,,,,,,,WOS:001566019800001,View Full Record in Web of Science
J,"Richards, DK; Hurd, CL; Pritchard, DW; Wing, SR; Hepburn, CD",,,,"Richards, Derek K.; Hurd, Catriona L.; Pritchard, Daniel W.; Wing, Stephen R.; Hepburn, Christopher D.",,,Photosynthetic response of monospecific macroalgal stands to density,AQUATIC BIOLOGY,,,,,,,,,,,,,,,,,"Hurd, Catriona/J-2411-2013","Hurd, Catriona/0000-0001-9965-4917; Wing, Stephen/0000-0003-3536-5627; Pritchard, Daniel/0000-0001-8335-5971",,,,,,,,,,,,,1864-7790,1864-7782,,,,,2011,13,1,,,,,41,49,,10.3354/ab00349,http://dx.doi.org/10.3354/ab00349,,,,,,,,,,,,,WOS:000292988500006,View Full Record in Web of Science
J,"Liefmann, S; Järnegren, J; Johnsen, G; Murray, F",,,,"Liefmann, Stephanie; Jarnegren, Johanna; Johnsen, Geir; Murray, Fiona",,,Eco-physiological responses of cold-water soft corals to anthropogenic sedimentation and particle shape,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,,,,,,,,,,,,,,,"Järnegren, Johanna/0000-0002-7839-1115; Murray, Fiona/0000-0003-3312-0175",,,,,,,,,,,,,0022-0981,1879-1697,,,,JUL,2018,504,,,,,,61,71,,10.1016/j.jembe.2018.02.009,http://dx.doi.org/10.1016/j.jembe.2018.02.009,,,,,,,,,,,,,WOS:000432770300008,View Full Record in Web of Science
J,"Gardinali, PR; Plasencia, MD; Maxey, C",,,,"Gardinali, PR; Plasencia, MD; Maxey, C",,,Occurrence and transport of Irgarol 1051 and its major metabolite in coastal waters from South Florida,MARINE POLLUTION BULLETIN,,,,,,,,,,,,,,,,,,"Gardinali, Piero/0000-0002-2868-3224; Plasencia, Manolo/0000-0001-9415-2053",,,,,,,,,,,,,0025-326X,1879-3363,,,,DEC,2004,49,11-12,,,,,1072,1083,,10.1016/j.marpolbul.2004.08.003,http://dx.doi.org/10.1016/j.marpolbul.2004.08.003,,,,,,,,15556195,,,,,WOS:000225926700035,View Full Record in Web of Science
J,"Kabiri, K; Rezai, H; Moradi, M",,,,"Kabiri, Keivan; Rezai, Hamid; Moradi, Masoud",,,"Mapping of the corals around Hendorabi Island (Persian Gulf), using WorldView-2 standard imagery coupled with field observations",MARINE POLLUTION BULLETIN,,,,,,,,,,,,,,,,,"Kabiri, Keivan/D-9047-2017; Moradi, Masoud/AAU-5891-2020","Kabiri, Keivan/0000-0002-8437-7328; Moradi, Masoud/0000-0001-7476-8598;",,,,,,,,,,,,,0025-326X,1879-3363,,,,APR,2018,129,1,,,,,266,274,,10.1016/j.marpolbul.2018.02.045,http://dx.doi.org/10.1016/j.marpolbul.2018.02.045,,,,,,,,29680548,,,,,WOS:000433401600033,View Full Record in Web of Science
J,"Sellanes, J; Neira, C",,,,"Sellanes, J; Neira, C",,,ENSO as a natural experiment to understand environmental control of meiofaunal community structure,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE,,,,,,,,,,,,,,,,,"Sellanes, Javier/P-4699-2019; Sellanes, Javier/I-5722-2012","Sellanes, Javier/0000-0002-6942-0762",,,,,,,,,,,,,0173-9565,,,,,MAR,2006,27,1,,,,,31,43,,10.1111/j.1439-0485.2005.00069.x,http://dx.doi.org/10.1111/j.1439-0485.2005.00069.x,,,,,,,,,,,,,WOS:000236667000005,View Full Record in Web of Science
J,"Statham, PJ; Homoky, WB; Parker, ER; Klar, JK; Silburn, B; Poulton, SW; Kröger, S; Pearce, RB; Harris, EL",,,,"Statham, P. J.; Homoky, W. B.; Parker, E. R.; Klar, J. K.; Silburn, B.; Poulton, S. W.; Kroger, S.; Pearce, R. B.; Harris, E. L.",,,Extending the applications of sediment profile imaging to geochemical interpretations using colour,CONTINENTAL SHELF RESEARCH,,,,,,,,,,,,,,,,,"; Homoky, Will/JCE-2062-2023; Klar, Jessica/B-7129-2014","Homoky, William/0000-0002-9562-8591; Poulton, Simon/0000-0001-7621-189X;",,,,,,,,,,,,,0278-4343,1873-6955,,,,SEP 1,2019,185,,,,SI,,16,22,,10.1016/j.csr.2017.12.001,http://dx.doi.org/10.1016/j.csr.2017.12.001,,,,,,,,,,,,,WOS:000483630700003,View Full Record in Web of Science
J,"Hooper, JNA; Hall, KA; Ekins, M; Erpenbeck, D; Wörheide, G; Jolley-Rogers, G",,,,"Hooper, J. N. A.; Hall, K. A.; Ekins, M.; Erpenbeck, D.; Woerheide, G.; Jolley-Rogers, G.",,,Managing and Sharing the Escalating Number of Sponge Unknowns: The SpongeMaps Project,INTEGRATIVE AND COMPARATIVE BIOLOGY,,,,,Symposium on Assembling the Poriferan Tree of Life at the Annual Meeting of the Society-for-Integrative-and-Comparative-Biology (SICB),"JAN 03-07, 2013","San Francisco, CA",Soc Integrat & Comparat Biol (SICB),,,,,,,,,"; Ekins, Merrick/B-8256-2015; Erpenbeck, Dirk/OMN-4849-2025; Hall, Kathryn/A-2402-2009; Wörheide, Gert/C-1080-2008","Hooper, John/0000-0003-1722-5954; Jolley-Rogers, Garry/0000-0002-5029-2975; Ekins, Merrick/0000-0002-4825-462X; Erpenbeck, Dirk/0000-0003-2716-1085; Hall, Kathryn/0000-0002-8785-4513; Wörheide, Gert/0000-0002-6380-7421",,,,,,,,,,,,,1540-7063,1557-7023,,,,SEP,2013,53,3,,,,,473,481,,10.1093/icb/ict038,http://dx.doi.org/10.1093/icb/ict038,,,,,,,,23652200,,,,,WOS:000323448800007,View Full Record in Web of Science
J,"Tang, Q; Pang, K; Yuan, XL; Xiao, SH",,,,"Tang, Qing; Pang, Ke; Yuan, Xunlai; Xiao, Shuhai",,,A one-billion-year-old multicellular chlorophyte,NATURE ECOLOGY & EVOLUTION,,,,,,,,,,,,,,,,,"Xiao, Shuhai/A-2190-2009","Xiao, Shuhai/0000-0003-4655-2663; Tang, Qing/0000-0001-7149-6291; Pang, Ke/0000-0001-9995-7627",,,,,,,,,,,,,2397-334X,,,,,APR,2020,4,4,,,,,543,+,,10.1038/s41559-020-1122-9,http://dx.doi.org/10.1038/s41559-020-1122-9,,FEB 2020,,,,,,32094536,,,,,WOS:000515480900002,View Full Record in Web of Science
J,"Gerwing, TG; Gerwing, AMA; Drolet, D; Hamilton, DJ; Barbeau, MA",,,,"Gerwing, Travis G.; Gerwing, Alyssa M. Allen; Drolet, David; Hamilton, Diana J.; Barbeau, Myriam A.",,,Comparison of two methods of measuring the depth of the redox potential discontinuity in intertidal mudflat sediments,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,,,,,,"; Gerwing, Travis/AAU-6569-2020","Gerwing, Travis/0000-0002-4433-1843;",,,,,,,,,,,,,0171-8630,1616-1599,,,,,2013,487,,,,,,7,13,,10.3354/meps10407,http://dx.doi.org/10.3354/meps10407,,,,,,,,,,,,,WOS:000322577400002,View Full Record in Web of Science
J,"Cannon, AL; Hynes, MG; Brandi, M; Wold, C; O'Dea, A; Altieri, AH; Smith, JE",,,,"Cannon, Abigail Libbin; Hynes, Michael. G.; Brandi, Mackenzie; Wold, Christian; O'Dea, Aaron; Altieri, Andrew. H.; Smith, Jennifer. E.",,,Simulated Green Turtle Grazing Reduces Seagrass Productivity and Alters Benthic Community Structure While Triggering Further Disturbance by Feeding Stingrays,CARIBBEAN JOURNAL OF SCIENCE,,,,,,,,,,,,,,,,,"; O'Dea, Aaron/D-4114-2011; Altieri, Andrew/P-1738-2017; Hynes, Mike/AAM-8481-2020","Hynes, Michael G/0000-0001-6154-5598; Altieri, Anew/0000-0001-7439-8742; O'Dea, Aaron/0000-0001-5495-4764; Cannon, Abigail/0000-0002-6449-0104",,,,,,,,,,,,,0008-6452,,,,,,2022,52,2,,,,,373,388,,,,,,,,,,,,,,,,WOS:000923312500005,View Full Record in Web of Science
J,"Smale, DA; Barnes, DKA; Fraser, KPP; Mann, PJ; Brown, MP",,,,"Smale, Dan A.; Barnes, David K. A.; Fraser, Keiron P. P.; Mann, Paul J.; Brown, Matt P.",,,Scavenging in Antarctica: Intense variation between sites and seasons in shallow benthic necrophagy,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,,,,,,,,,,,,,,"; Smale, Daniel/Y-2909-2019; Mann, Paul/H-7268-2014","Smale, Dan/0000-0003-4157-541X; Fraser, Keiron/0000-0001-5491-8376; Mann, Paul/0000-0002-6221-3533",,,,,,,,,,,,,0022-0981,1879-1697,,,,OCT 19,2007,349,2,,,,,405,417,,10.1016/j.jembe.2007.06.002,http://dx.doi.org/10.1016/j.jembe.2007.06.002,,,,,,,,,,,,,WOS:000249346400019,View Full Record in Web of Science
J,"Misa, WFXE; Richards, BL; DiNardo, GT; Kelley, CD; Moriwake, VN; Drazen, JC",,,,"Misa, William F. X. E.; Richards, Benjamin L.; DiNardo, Gerard T.; Kelley, Christopher D.; Moriwake, Virginia N.; Drazen, Jeffrey C.",,,Evaluating the effect of soak time on bottomfish abundance and length data from stereo-video surveys,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,,,,,,,,,,,,,,"azen, Jeffrey/C-1197-2013; Drazen, Jeffrey/C-1197-2013","azen, Jeffrey/0000-0001-9613-3833; Richards, Benjamin/0000-0001-9907-6221",,,,,,,,,,,,,0022-0981,1879-1697,,,,JUN,2016,479,,,,,,20,34,,10.1016/j.jembe.2016.03.001,http://dx.doi.org/10.1016/j.jembe.2016.03.001,,,,,,,,,,,,,WOS:000375365900003,View Full Record in Web of Science
J,"Yang, J; Ahmed, W; Mehmood, S; Ou, WJ; Li, JN; Xu, WX; Wang, L; Mahmood, M; Li, WD",,,,"Yang, Jie; Ahmed, Waqas; Mehmood, Sajid; Ou, Wenjie; Li, Jiannan; Xu, Wenxin; Wang, Lu; Mahmood, Mohsin; Li, Weidong",,,Evaluating the Combined Effects of Erythromycin and Levofloxacin on the Growth of Navicula sp. and Understanding the Underlying Mechanisms,PLANTS-BASEL,,,,,,,,,,,,,,,,,"; Mehmood, Sajid/CAI-9590-2022; li, jn/ABH-3120-2021; MAHMOOD, MOHSIN/CAA-3883-2022; ahmed, waqas/JMC-3170-2023","MAHMOOD, MOHSIN/0000-0002-2213-470X; ahmed, waqas/0000-0003-4001-5138;",,,,,,,,,,,,,2223-7747,,,,,JUL,2023,12,13,,,,,,,2547,10.3390/plants12132547,http://dx.doi.org/10.3390/plants12132547,,,,,,,,37447108,,,,,WOS:001031018800001,View Full Record in Web of Science
J,"Yu, SY; Li, QJ; Kershaw, S; Li, Y; Mao, YY; Mu, XA",,,,"Yu, Shenyang; Li, Qijian; Kershaw, Stephen; Li, Yue; Mao, Yingyan; Mu, Xinan",,,"Microbial reefs in eastern Yangtze Platform, South China Block: the last golden age of stromatolites in the Ordovician",FACIES,,,,,,,,,,,,,,,,,"Li, Qi-jian/F-2668-2015",,,,,,,,,,,,,,0172-9179,1612-4820,,,,MAR 19,2020,66,2,,,,,,,12,10.1007/s10347-020-0596-x,http://dx.doi.org/10.1007/s10347-020-0596-x,,,,,,,,,,,,,WOS:000520706200001,View Full Record in Web of Science
J,"Encarnaçao, J; Calado, G",,,,"Encarnacao, Joao; Calado, Goncalo",,,Effects of recreational diving on early colonization stages of an artificial reef in North-East Atlantic,JOURNAL OF COASTAL CONSERVATION,,,,,,,,,,,,,,,,,"Calado, Gonçalo/F-5368-2011; Encarnação, João/AAS-3758-2021; Calado, Gonçalo/F-5368-2011","Calado, Gonçalo/0000-0001-9727-6051; Calado, Gonçalo/0000-0001-9727-6051; Encarnação, João/0000-0003-2105-6639",,,,,,,,,,,,,1400-0350,1874-7841,,,,DEC,2018,22,6,,,,,1209,1216,,10.1007/s11852-018-0630-0,http://dx.doi.org/10.1007/s11852-018-0630-0,,,,,,,,,,,,,WOS:000451048600015,View Full Record in Web of Science
J,"Cuomo, C; Valente, R; Dogru, D",,,,"Cuomo, C; Valente, R; Dogru, D",,,Seasonal variations in sediment and bottom water chemistry of western Long Island Sound: Implications for lobster mortality,JOURNAL OF SHELLFISH RESEARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0730-8000,,,,,OCT,2005,24,3,,,,,805,814,,,,,,,,,,,,,,,,WOS:000232782900017,View Full Record in Web of Science
J,"Apoya-Horton, MD; Yin, L; Underwood, GJC; Gretz, MR",,,,"Apoya-Horton, MD; Yin, L; Underwood, GJC; Gretz, MR",,,Movement modalities and responses to environmental changes of the mudflat diatom Cylindrotheca closterium (Bacillariophyceae),JOURNAL OF PHYCOLOGY,,,,,,,,,,,,,,,,,,"Underwood, Graham/0000-0001-5605-0697; Yin-Herr, Liang/0000-0001-5077-4416; Horton, Melba/0000-0002-1086-5898",,,,,,,,,,,,,,1529-8817,,,,APR,2006,42,2,,,,,379,390,,10.1111/j.1529-8817.2006.00194.x,http://dx.doi.org/10.1111/j.1529-8817.2006.00194.x,,,,,,,,,,,,,WOS:000236549100011,View Full Record in Web of Science
J,"Edmunds, PJ; Tsounis, G; Boulon, R; Bramanti, L",,,,"Edmunds, Peter J.; Tsounis, Georgios; Boulon, Ralf; Bramanti, Lorenzo",,,Long-term variation in light intensity on a coral reef,CORAL REEFS,,,,,,,,,,,,,,,,,"Bramanti, Lorenzo/M-5492-2013","Bramanti, Lorenzo/0000-0002-4872-840X; Edmunds, Peter/0000-0002-9039-9347",,,,,,,,,,,,,0722-4028,1432-0975,,,,SEP,2018,37,3,,,,,955,965,,10.1007/s00338-018-1721-y,http://dx.doi.org/10.1007/s00338-018-1721-y,,,,,,,,,,,,,WOS:000441845500034,View Full Record in Web of Science
J,"Minshull, TA; Sinha, MC; Peirce, C",,,,"Minshull, TA; Sinha, MC; Peirce, C",,,"Multi-disciplinary, sub-seabed geophysical imaging - A new pool of 28 seafloor instruments in use by the United Kingdom Ocean Bottom Instrument Consortium",SEA TECHNOLOGY,,,,,,,,,,,,,,,,,"Minshull, Timothy/D-1147-2010","Minshull, Timothy/0000-0002-8202-1379",,,,,,,,,,,,,0093-3651,,,,,OCT,2005,46,10,,,,,27,+,,,,,,,,,,,,,,,,WOS:000232914600005,View Full Record in Web of Science
J,"PALMER, MA",,,,"PALMER, MA",,,INVERTEBRATE DRIFT - BEHAVIORAL-EXPERIMENTS WITH INTERTIDAL MEIOBENTHOS,MARINE BEHAVIOUR AND PHYSIOLOGY,,,,,,,,,,,,,,,,,"Palmer, Margaret/F-9648-2013; Palmer, Margaret/F-9648-2013","Palmer, Margaret/0000-0003-1468-7993; Palmer, Margaret/0000-0003-1468-7993",,,,,,,,,,,,,0091-181X,,,,,,1984,10,3,,,,,235,253,,10.1080/10236248409378620,http://dx.doi.org/10.1080/10236248409378620,,,,,,,,,,,,,WOS:A1984AJL8800005,View Full Record in Web of Science
J,"Alcott, LJ; Mills, BJW; Poulton, SW",,,,"Alcott, Lewis J.; Mills, Benjamin J. W.; Poulton, Simon W.",,,Stepwise Earth oxygenation is an inherent property of global biogeochemical cycling,SCIENCE,,,,,,,,,,,,,,,,,,"Mills, Benjamin/0000-0002-9141-0931",,,,,,,,,,,,,0036-8075,1095-9203,,,,DEC 13,2019,366,6471,,,,,1333,+,,10.1126/science.aax6459,http://dx.doi.org/10.1126/science.aax6459,,,,,,,,31826958,,,,,WOS:000502802300050,View Full Record in Web of Science
J,"Kritski, A; Vincent, AP; Yuen, DA; Carlsen, T",,,,"Kritski, A.; Vincent, A. P.; Yuen, D. A.; Carlsen, T.",,,Adaptive wavelets for analyzing dispersive seismic waves,GEOPHYSICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0016-8033,1942-2156,,,,JAN-FEB,2007,72,1,,,,,V1,V11,,10.1190/1.2374799,http://dx.doi.org/10.1190/1.2374799,,,,,,,,,,,,,WOS:000243728500033,View Full Record in Web of Science
J,"Gladenkov, YB",,,,"Gladenkov, Yu. B.",,,"Cenozoic Stratigraphy of the Eastern Part of the Opukha-Pekulney Depression, Koryak Upland, Northeast Russia",STRATIGRAPHY AND GEOLOGICAL CORRELATION,,,,,,,,,,,,,,,,,"Gladenkov, Yuri/ABF-9172-2021",,,,,,,,,,,,,,0869-5938,1555-6263,,,,NOV,2020,28,6,,,,,684,692,,10.1134/S0869593820060052,http://dx.doi.org/10.1134/S0869593820060052,,,,,,,,,,,,,WOS:000593441300007,View Full Record in Web of Science
